FamilyID	TaxonID	Count	Change	Pvalue
OG0000015	Skow	62	29	2.35301e-12
OG0000015	48	37	4	0.0717818
OG0000015	Cpla	16	-4	0.0640289
OG0000015	Ctig	15	-2	0.37995
OG0000015	62	19	0	0.686481
OG0000015	52	24	3	0.050084
OG0000015	Anja	36	-1	0.819625
OG0000015	51	21	12	5.92747e-14
OG0000015	Blan	41	20	3.08364e-09
OG0000015	58	21	1	0.498211
OG0000015	Drer	18	-3	0.228646
OG0000015	Pwal	40	21	1.7809e-11
OG0000015	70	17	0	0.538418
OG0000015	49	41	4	0.0576382
OG0000015	Arub	28	-13	0.000119306
OG0000015	50	50	9	1.23498e-05
OG0000015	Spur	59	9	0.0207315
OG0000015	54	20	0	0.887496
OG0000015	Cmil	21	1	0.577148
OG0000015	Lcha	19	-1	0.740006
OG0000015	Cint	55	31	1.34236e-15
OG0000015	53	20	-4	0.0587013
OG0000015	Ebur	13	-7	0.00364398
OG0000015	56	20	0	0.801706
OG0000015	66	17	-2	0.225244
OG0000015	64	18	0	0.722819
OG0000015	68	17	0	0.816904
OG0000015	Pann	26	6	0.0146493
OG0000015	Leri	25	5	0.0383577
OG0000015	82	14	-1	0.456219
OG0000015	63	18	-1	0.549792
OG0000015	Emac	19	2	0.263931
OG0000015	57	20	0	0.701153
OG0000015	Rbiv	15	-3	0.190853
OG0000015	Sorb	28	7	0.00467814
OG0000015	59	20	0	0.684276
OG0000015	67	17	0	0.617533
OG0000015	60	20	0	0.609348
OG0000015	69	17	0	0.606772
OG0000015	65	19	0	0.649712
OG0000015	Xtro	13	-4	0.0375911
OG0000015	Gser	14	-4	0.0469205
OG0000015	Muni	21	3	0.122667
OG0000015	83	13	-2	0.0507564
OG0000015	Bbuf	17	0	0.896696
OG0000015	Bbom	16	-1	0.705467
OG0000015	Mdom	20	2	0.277252
OG0000015	Xlae	21	4	0.0630117
OG0000015	85	13	0	0.585125
OG0000015	80	17	0	0.637638
OG0000015	74	18	0	0.679783
OG0000015	Oana	16	-2	0.398494
OG0000015	78	17	0	0.785403
OG0000015	79	17	0	0.64703
OG0000015	Acar	20	3	0.111578
OG0000015	71	17	0	0.774445
OG0000015	72	18	-1	0.429097
OG0000015	73	18	0	0.805028
OG0000015	Sbom	14	-3	0.172662
OG0000015	Ggan	9	-4	0.0204225
OG0000015	86	17	0	0.715333
OG0000015	76	19	0	0.578688
OG0000015	Clup	24	5	0.0276576
OG0000015	77	17	-1	0.32902
OG0000015	Hsap	19	0	0.902888
OG0000015	Npar	16	-1	0.696664
OG0000015	Rtem	19	2	0.249876
OG0000015	75	19	1	0.3001
OG0000015	Tcar	18	1	0.52773
OG0000015	Cpic	37	20	6.59368e-12
OG0000015	Pmeg	14	-3	0.174757
OG0000015	81	15	-2	0.00666253
OG0000015	Ttru	17	-2	0.400128
OG0000015	Tgut	11	-3	0.134298
OG0000015	Cpor	9	-4	0.0204225
OG0000015	Amis	15	2	0.198492
OG0000015	Ggal	13	-1	0.672447
OG0000015	84	13	0	0.566088
OG0000015	Asin	12	-1	0.659338
OG0000015	88	17	0	0.530586
OG0000015	87	17	0	0.606772
OG0000015	Psin	16	-1	0.706097
OG0000015	89	17	0	0.530586
OG0000015	Cser	14	-3	0.175055
OG0000016	55	16	-2	0.191309
OG0000016	Ajap	49	15	2.5585e-05
OG0000016	61	19	0	0.784578
OG0000016	47	29	20	3.45909e-20
OG0000016	Skow	65	36	1.61972e-17
OG0000016	48	31	2	0.240587
OG0000016	Cpla	13	-2	0.363128
OG0000016	Ctig	19	1	0.539425
OG0000016	62	19	0	0.686481
OG0000016	52	15	0	0.800027
OG0000016	Anja	31	0	0.933562
OG0000016	51	15	6	9.48135e-07
OG0000016	Blan	66	51	4.34705e-33
OG0000016	58	27	8	0.000166162
OG0000016	Drer	31	4	0.104653
OG0000016	Pwal	21	1	0.571348
OG0000016	70	23	0	0.550904
OG0000016	49	32	1	0.471283
OG0000016	Arub	30	-2	0.560697
OG0000016	50	34	2	0.147722
OG0000016	Spur	31	-3	0.370744
OG0000016	54	18	1	0.451724
OG0000016	Cmil	15	-1	0.706964
OG0000016	Lcha	19	0	0.90893
OG0000016	Cint	11	-4	0.0516216
OG0000016	53	17	2	0.196244
OG0000016	Ebur	17	0	0.907371
OG0000016	56	15	-1	0.440535
OG0000016	66	23	3	0.0718251
OG0000016	64	17	0	0.715333
OG0000016	68	24	1	0.370366
OG0000016	Pann	20	1	0.569053
OG0000016	Leri	13	-2	0.363128
OG0000016	82	19	1	0.279905
OG0000016	63	17	-2	0.182375
OG0000016	Emac	18	0	0.901804
OG0000016	57	19	1	0.128932
OG0000016	Rbiv	16	-1	0.707756
OG0000016	Sorb	33	6	0.0294354
OG0000016	59	19	0	0.677952
OG0000016	67	23	0	0.648642
OG0000016	60	19	0	0.604821
OG0000016	69	23	0	0.635935
OG0000016	65	20	1	0.0954939
OG0000016	Xtro	20	-4	0.114554
OG0000016	Gser	14	-3	0.175652
OG0000016	Muni	17	0	0.898683
OG0000016	83	18	0	0.802052
OG0000016	Bbuf	23	0	0.912147
OG0000016	Bbom	21	-2	0.45326
OG0000016	Mdom	16	-2	0.395762
OG0000016	Xlae	37	13	6.15392e-06
OG0000016	85	18	0	0.611897
OG0000016	80	18	0	0.643763
OG0000016	74	18	0	0.679783
OG0000016	Oana	16	-2	0.398494
OG0000016	78	18	0	0.792439
OG0000016	79	18	0	0.653411
OG0000016	Acar	15	-3	0.185804
OG0000016	71	24	1	0.291674
OG0000016	72	18	-1	0.429097
OG0000016	73	18	0	0.805028
OG0000016	Sbom	20	-3	0.239056
OG0000016	Ggan	16	-2	0.389837
OG0000016	86	18	0	0.722819
OG0000016	76	18	0	0.575043
OG0000016	Clup	21	3	0.116548
OG0000016	77	18	0	0.70974
OG0000016	Hsap	17	-1	0.709278
OG0000016	Npar	26	2	0.332061
OG0000016	Rtem	29	5	0.0455418
OG0000016	75	18	0	0.815918
OG0000016	Tcar	21	3	0.121546
OG0000016	Cpic	18	0	0.901415
OG0000016	Pmeg	16	-2	0.394728
OG0000016	81	18	0	0.643763
OG0000016	Ttru	17	-1	0.70874
OG0000016	Tgut	18	-1	0.718912
OG0000016	Cpor	16	-2	0.389837
OG0000016	Amis	19	1	0.536345
OG0000016	Ggal	29	10	6.93348e-05
OG0000016	84	18	0	0.587935
OG0000016	Asin	17	-1	0.710558
OG0000016	88	18	0	0.532296
OG0000016	87	18	0	0.611897
OG0000016	Psin	17	-1	0.714399
OG0000016	89	18	0	0.532296
OG0000016	Cser	17	-1	0.713479
OG0000017	55	42	0	0.899234
OG0000017	Ajap	22	1	0.600534
OG0000017	61	43	0	0.867948
OG0000017	47	19	10	2.86575e-09
OG0000017	Skow	40	21	2.63631e-10
OG0000017	48	20	1	0.410834
OG0000017	Cpla	44	1	0.703424
OG0000017	Ctig	44	5	0.0888916
OG0000017	62	44	1	0.259056
OG0000017	52	23	4	0.00760335
OG0000017	Anja	20	0	0.916594
OG0000017	51	19	10	1.90613e-11
OG0000017	Blan	27	8	0.00243963
OG0000017	58	51	8	0.00641435
OG0000017	Drer	58	7	0.0606534
OG0000017	Pwal	47	3	0.328493
OG0000017	70	46	0	0.594172
OG0000017	49	21	1	0.369731
OG0000017	Arub	22	1	0.60504
OG0000017	50	21	0	0.819611
OG0000017	Spur	22	1	0.600534
OG0000017	54	42	6	0.0230423
OG0000017	Cmil	39	-3	0.403897
OG0000017	Lcha	45	2	0.502426
OG0000017	Cint	23	0	0.923625
OG0000017	53	36	13	1.40526e-06
OG0000017	Ebur	43	7	0.0373291
OG0000017	56	43	1	0.442393
OG0000017	66	46	2	0.305207
OG0000017	64	45	0	0.834626
OG0000017	68	52	6	0.00647227
OG0000017	Pann	45	2	0.501417
OG0000017	Leri	44	1	0.703424
OG0000017	82	36	-1	0.644657
OG0000017	63	45	1	0.522691
OG0000017	Emac	39	0	0.93451
OG0000017	57	43	1	0.267324
OG0000017	Rbiv	45	0	0.939597
OG0000017	Sorb	54	3	0.361711
OG0000017	59	43	0	0.783314
OG0000017	67	46	0	0.734784
OG0000017	60	43	0	0.693342
OG0000017	69	46	0	0.719289
OG0000017	65	44	0	0.755332
OG0000017	Xtro	46	-6	0.0743446
OG0000017	Gser	45	0	0.939124
OG0000017	Muni	48	3	0.323812
OG0000017	83	34	-3	0.05709
OG0000017	Bbuf	43	-3	0.400208
OG0000017	Bbom	45	-1	0.821167
OG0000017	Mdom	34	-6	0.0473052
OG0000017	Xlae	85	33	3.56836e-14
OG0000017	85	33	-1	0.281489
OG0000017	80	38	-1	0.380484
OG0000017	74	40	0	0.782899
OG0000017	Oana	37	-3	0.378031
OG0000017	78	39	0	0.869494
OG0000017	79	39	0	0.75093
OG0000017	Acar	38	-1	0.80497
OG0000017	71	46	0	0.875251
OG0000017	72	40	-3	0.0403126
OG0000017	73	40	0	0.878954
OG0000017	Sbom	45	-1	0.819924
OG0000017	Ggan	29	-4	0.179909
OG0000017	86	38	0	0.816717
OG0000017	76	43	0	0.652883
OG0000017	Clup	55	12	0.000630731
OG0000017	77	39	-1	0.51175
OG0000017	Hsap	46	3	0.304959
OG0000017	Npar	42	-4	0.246766
OG0000017	Rtem	47	1	0.697543
OG0000017	75	43	3	0.0807996
OG0000017	Tcar	44	6	0.0595805
OG0000017	Cpic	36	-2	0.560241
OG0000017	Pmeg	45	7	0.0278233
OG0000017	81	37	-1	0.374537
OG0000017	Ttru	41	-2	0.578701
OG0000017	Tgut	35	-1	0.795946
OG0000017	Cpor	24	-9	0.00146027
OG0000017	Amis	39	5	0.0964341
OG0000017	Ggal	34	-2	0.546824
OG0000017	84	34	0	0.647027
OG0000017	Asin	33	-1	0.789553
OG0000017	88	38	0	0.564566
OG0000017	87	38	0	0.6946
OG0000017	Psin	28	-10	0.00115506
OG0000017	89	38	0	0.564566
OG0000017	Cser	41	3	0.282241
OG0000018	55	31	2	0.187225
OG0000018	Ajap	29	-2	0.549455
OG0000018	61	27	-1	0.546999
OG0000018	47	20	11	2.13258e-10
OG0000018	Skow	23	3	0.189915
OG0000018	48	27	7	0.000196553
OG0000018	Cpla	42	10	0.00106016
OG0000018	Ctig	21	0	0.909113
OG0000018	62	27	0	0.731892
OG0000018	52	24	5	0.00116013
OG0000018	Anja	32	5	0.0953641
OG0000018	51	19	10	1.90613e-11
OG0000018	Blan	26	7	0.00734067
OG0000018	58	36	7	0.0043849
OG0000018	Drer	36	0	0.932833
OG0000018	Pwal	44	17	1.46894e-07
OG0000018	70	26	0	0.556951
OG0000018	49	30	3	0.101603
OG0000018	Arub	34	4	0.148471
OG0000018	50	31	1	0.389225
OG0000018	Spur	38	7	0.0239161
OG0000018	54	29	1	0.560686
OG0000018	Cmil	29	-2	0.534543
OG0000018	Lcha	26	-2	0.516295
OG0000018	Cint	33	9	0.00193607
OG0000018	53	28	4	0.0921417
OG0000018	Ebur	33	5	0.0955088
OG0000018	56	32	1	0.371933
OG0000018	66	26	-1	0.656592
OG0000018	64	26	0	0.770961
OG0000018	68	27	1	0.398923
OG0000018	Pann	27	-1	0.779898
OG0000018	Leri	30	-2	0.536199
OG0000018	82	21	0	0.822366
OG0000018	63	26	-1	0.620287
OG0000018	Emac	22	1	0.572938
OG0000018	57	29	0	0.749807
OG0000018	Rbiv	24	-2	0.484582
OG0000018	Sorb	45	9	0.00451328
OG0000018	59	28	-1	0.367678
OG0000018	67	26	0	0.662612
OG0000018	60	28	0	0.64266
OG0000018	69	26	0	0.649177
OG0000018	65	27	0	0.691654
OG0000018	Xtro	23	-4	0.135754
OG0000018	Gser	26	0	0.919164
OG0000018	Muni	26	0	0.919164
OG0000018	83	21	0	0.819611
OG0000018	Bbuf	25	-1	0.757843
OG0000018	Bbom	25	-1	0.761975
OG0000018	Mdom	20	-1	0.735169
OG0000018	Xlae	35	8	0.00293122
OG0000018	85	21	0	0.626627
OG0000018	80	21	0	0.661109
OG0000018	74	21	0	0.699134
OG0000018	Oana	19	-2	0.43498
OG0000018	78	21	0	0.810652
OG0000018	79	21	0	0.671397
OG0000018	Acar	22	1	0.571067
OG0000018	71	26	0	0.824628
OG0000018	72	22	-5	0.000263592
OG0000018	73	21	-1	0.542617
OG0000018	Sbom	25	-1	0.76033
OG0000018	Ggan	20	-1	0.73188
OG0000018	86	20	-1	0.386089
OG0000018	76	21	0	0.58583
OG0000018	Clup	25	4	0.0936589
OG0000018	77	21	-1	0.373952
OG0000018	Hsap	19	-2	0.424758
OG0000018	Npar	26	0	0.916538
OG0000018	Rtem	24	-2	0.467702
OG0000018	75	21	0	0.832384
OG0000018	Tcar	18	-2	0.419298
OG0000018	Cpic	25	5	0.0337768
OG0000018	Pmeg	17	-3	0.209635
OG0000018	81	21	0	0.661109
OG0000018	Ttru	18	-3	0.213461
OG0000018	Tgut	19	-2	0.427881
OG0000018	Cpor	22	1	0.567845
OG0000018	Amis	22	1	0.568141
OG0000018	Ggal	21	0	0.90861
OG0000018	84	21	0	0.600208
OG0000018	Asin	21	0	0.908392
OG0000018	88	20	0	0.535687
OG0000018	87	20	0	0.621822
OG0000018	Psin	17	-3	0.211399
OG0000018	89	20	0	0.535687
OG0000018	Cser	20	0	0.907013
OG0000019	55	33	-1	0.67714
OG0000019	Ajap	21	-4	0.157261
OG0000019	61	35	0	0.850804
OG0000019	47	20	11	2.13258e-10
OG0000019	Skow	32	12	5.69022e-05
OG0000019	48	23	3	0.0909263
OG0000019	Cpla	30	-3	0.34022
OG0000019	Ctig	33	0	0.928265
OG0000019	62	35	0	0.765908
OG0000019	52	18	2	0.0723825
OG0000019	Anja	24	1	0.627519
OG0000019	51	16	7	1.21912e-07
OG0000019	Blan	30	14	1.03394e-06
OG0000019	58	41	6	0.0239692
OG0000019	Drer	47	6	0.0746858
OG0000019	Pwal	35	0	0.93222
OG0000019	70	38	0	0.579904
OG0000019	49	24	1	0.402339
OG0000019	Arub	25	1	0.629332
OG0000019	50	25	1	0.337739
OG0000019	Spur	34	9	0.00157598
OG0000019	54	34	7	0.00280817
OG0000019	Cmil	32	-1	0.796226
OG0000019	Lcha	34	-1	0.803663
OG0000019	Cint	15	-3	0.238382
OG0000019	53	27	9	9.42715e-05
OG0000019	Ebur	28	1	0.649142
OG0000019	56	33	0	0.853538
OG0000019	66	38	3	0.103856
OG0000019	64	35	0	0.80739
OG0000019	68	44	6	0.00324694
OG0000019	Pann	39	4	0.162237
OG0000019	Leri	33	0	0.930333
OG0000019	82	35	1	0.424188
OG0000019	63	35	0	0.882265
OG0000019	Emac	34	1	0.655269
OG0000019	57	35	1	0.225973
OG0000019	Rbiv	33	-2	0.548012
OG0000019	Sorb	44	3	0.308832
OG0000019	59	35	0	0.756945
OG0000019	67	38	0	0.70973
OG0000019	60	35	0	0.668026
OG0000019	69	38	0	0.6946
OG0000019	65	35	0	0.725219
OG0000019	Xtro	40	-4	0.240285
OG0000019	Gser	35	0	0.93073
OG0000019	Muni	36	1	0.664769
OG0000019	83	31	-3	0.0486523
OG0000019	Bbuf	39	1	0.672258
OG0000019	Bbom	38	0	0.933579
OG0000019	Mdom	33	-1	0.791997
OG0000019	Xlae	75	31	3.7197e-14
OG0000019	85	31	0	0.669477
OG0000019	80	34	0	0.721411
OG0000019	74	34	0	0.762154
OG0000019	Oana	33	-1	0.793187
OG0000019	78	33	-1	0.610092
OG0000019	79	33	0	0.728928
OG0000019	Acar	26	-7	0.011859
OG0000019	71	38	0	0.860538
OG0000019	72	34	-1	0.566175
OG0000019	73	34	0	0.867051
OG0000019	Sbom	35	-3	0.359402
OG0000019	Ggan	31	0	0.925272
OG0000019	86	34	0	0.804014
OG0000019	76	36	0	0.633643
OG0000019	Clup	42	6	0.0498314
OG0000019	77	34	0	0.792033
OG0000019	Hsap	39	3	0.262306
OG0000019	Npar	33	-5	0.108811
OG0000019	Rtem	41	3	0.268507
OG0000019	75	36	2	0.182024
OG0000019	Tcar	36	2	0.428415
OG0000019	Cpic	34	0	0.929445
OG0000019	Pmeg	42	8	0.00821456
OG0000019	81	34	0	0.721411
OG0000019	Ttru	34	-2	0.543331
OG0000019	Tgut	34	-1	0.793046
OG0000019	Cpor	22	-9	0.00108429
OG0000019	Amis	33	2	0.402637
OG0000019	Ggal	39	4	0.142145
OG0000019	84	31	0	0.63707
OG0000019	Asin	31	0	0.92533
OG0000019	88	34	0	0.558396
OG0000019	87	34	0	0.680685
OG0000019	Psin	32	-2	0.539723
OG0000019	89	34	0	0.558396
OG0000019	Cser	33	-1	0.791696
OG0000020	55	28	-1	0.650696
OG0000020	Ajap	52	15	2.85229e-05
OG0000020	61	27	-2	0.186124
OG0000020	47	20	11	2.13258e-10
OG0000020	Skow	24	4	0.0901575
OG0000020	48	27	7	0.000196553
OG0000020	Cpla	29	1	0.63527
OG0000020	Ctig	26	0	0.918791
OG0000020	62	27	0	0.731892
OG0000020	52	22	5	0.000755573
OG0000020	Anja	31	4	0.134378
OG0000020	51	17	8	4.49332e-09
OG0000020	Blan	23	6	0.0151036
OG0000020	58	35	6	0.0139681
OG0000020	Drer	42	7	0.0245238
OG0000020	Pwal	27	0	0.922469
OG0000020	70	27	0	0.558939
OG0000020	49	30	3	0.101603
OG0000020	Arub	23	-7	0.0153507
OG0000020	50	37	7	8.73056e-05
OG0000020	Spur	45	8	0.0176329
OG0000020	54	29	1	0.560686
OG0000020	Cmil	29	1	0.639395
OG0000020	Lcha	33	4	0.126594
OG0000020	Cint	27	5	0.0691883
OG0000020	53	28	6	0.00871051
OG0000020	Ebur	34	6	0.0444572
OG0000020	56	28	0	0.838261
OG0000020	66	27	0	0.878675
OG0000020	64	27	0	0.775776
OG0000020	68	29	2	0.150507
OG0000020	Pann	28	-1	0.78374
OG0000020	Leri	26	-2	0.507894
OG0000020	82	26	0	0.843994
OG0000020	63	27	0	0.863246
OG0000020	Emac	26	0	0.919195
OG0000020	57	29	0	0.749807
OG0000020	Rbiv	27	0	0.921371
OG0000020	Sorb	37	2	0.443936
OG0000020	59	29	0	0.732216
OG0000020	67	27	0	0.667054
OG0000020	60	29	0	0.646486
OG0000020	69	27	0	0.653408
OG0000020	65	27	0	0.691654
OG0000020	Xtro	25	-4	0.149515
OG0000020	Gser	26	-1	0.76652
OG0000020	Muni	27	0	0.920743
OG0000020	83	26	0	0.841581
OG0000020	Bbuf	27	0	0.919251
OG0000020	Bbom	25	-2	0.489467
OG0000020	Mdom	26	0	0.919164
OG0000020	Xlae	47	18	2.43169e-08
OG0000020	85	26	0	0.649177
OG0000020	80	26	0	0.686914
OG0000020	74	26	0	0.726921
OG0000020	Oana	22	-4	0.139041
OG0000020	78	26	0	0.83368
OG0000020	79	26	0	0.697908
OG0000020	Acar	27	1	0.612008
OG0000020	71	27	0	0.828611
OG0000020	72	26	-1	0.509954
OG0000020	73	26	0	0.843994
OG0000020	Sbom	25	-2	0.48641
OG0000020	Ggan	24	-2	0.475678
OG0000020	86	26	0	0.770961
OG0000020	76	27	0	0.606123
OG0000020	Clup	36	9	0.000958288
OG0000020	77	26	0	0.758012
OG0000020	Hsap	25	-2	0.48247
OG0000020	Npar	27	0	0.918174
OG0000020	Rtem	25	-2	0.476218
OG0000020	75	27	1	0.383713
OG0000020	Tcar	27	1	0.612408
OG0000020	Cpic	24	-2	0.47978
OG0000020	Pmeg	24	-2	0.480266
OG0000020	81	26	0	0.686914
OG0000020	Ttru	26	-1	0.762291
OG0000020	Tgut	26	0	0.918348
OG0000020	Cpor	28	2	0.360013
OG0000020	Amis	26	0	0.918157
OG0000020	Ggal	29	3	0.1911
OG0000020	84	26	0	0.61938
OG0000020	Asin	26	0	0.918157
OG0000020	88	26	0	0.545636
OG0000020	87	26	0	0.649177
OG0000020	Psin	24	-2	0.482037
OG0000020	89	26	0	0.545636
OG0000020	Cser	25	-1	0.761717
OG0000021	55	18	0	0.835632
OG0000021	Ajap	12	-7	0.00272762
OG0000021	61	18	0	0.777792
OG0000021	47	18	9	2.37479e-08
OG0000021	Skow	37	19	2.21051e-09
OG0000021	48	19	1	0.398168
OG0000021	Cpla	16	-1	0.712375
OG0000021	Ctig	21	2	0.288077
OG0000021	62	17	-1	0.279545
OG0000021	52	22	1	0.344479
OG0000021	Anja	19	0	0.914314
OG0000021	51	21	12	5.92747e-14
OG0000021	Blan	63	42	8.41154e-24
OG0000021	58	19	1	0.47454
OG0000021	Drer	19	0	0.906181
OG0000021	Pwal	16	-1	0.711588
OG0000021	70	16	0	0.536285
OG0000021	49	19	0	0.842737
OG0000021	Arub	19	0	0.912818
OG0000021	50	19	0	0.80836
OG0000021	Spur	35	16	6.31423e-08
OG0000021	54	18	-2	0.337415
OG0000021	Cmil	21	3	0.13526
OG0000021	Lcha	14	-4	0.056144
OG0000021	Cint	28	6	0.0288119
OG0000021	53	20	-2	0.401124
OG0000021	Ebur	22	2	0.342065
OG0000021	56	17	-1	0.467882
OG0000021	66	16	-1	0.569171
OG0000021	64	16	0	0.707449
OG0000021	68	17	1	0.288648
OG0000021	Pann	19	1	0.558094
OG0000021	Leri	16	-1	0.712375
OG0000021	82	18	0	0.805028
OG0000021	63	16	-1	0.525614
OG0000021	Emac	21	2	0.290313
OG0000021	57	18	0	0.687791
OG0000021	Rbiv	18	2	0.253094
OG0000021	Sorb	21	2	0.297582
OG0000021	59	18	0	0.671398
OG0000021	67	16	0	0.611898
OG0000021	60	18	0	0.600208
OG0000021	69	16	0	0.601535
OG0000021	65	17	0	0.637638
OG0000021	Xtro	13	-4	0.0375911
OG0000021	Gser	15	-1	0.696488
OG0000021	Muni	14	-2	0.367403
OG0000021	83	17	-1	0.492443
OG0000021	Bbuf	14	-2	0.358931
OG0000021	Bbom	13	-3	0.163175
OG0000021	Mdom	23	4	0.0838927
OG0000021	Xlae	28	11	1.29086e-05
OG0000021	85	17	0	0.606772
OG0000021	80	18	0	0.643763
OG0000021	74	19	0	0.686481
OG0000021	Oana	19	0	0.90517
OG0000021	78	19	1	0.258398
OG0000021	79	19	0	0.659594
OG0000021	Acar	17	-2	0.406611
OG0000021	71	16	0	0.766673
OG0000021	72	18	0	0.760636
OG0000021	73	19	1	0.279905
OG0000021	Sbom	12	-4	0.0349471
OG0000021	Ggan	15	-2	0.376081
OG0000021	86	18	0	0.722819
OG0000021	76	19	0	0.578688
OG0000021	Clup	27	8	0.000659116
OG0000021	77	18	0	0.70974
OG0000021	Hsap	16	-3	0.192323
OG0000021	Npar	15	-1	0.687318
OG0000021	Rtem	20	4	0.0540173
OG0000021	75	19	0	0.821859
OG0000021	Tcar	18	0	0.901415
OG0000021	Cpic	20	2	0.27572
OG0000021	Pmeg	17	-1	0.713273
OG0000021	81	18	0	0.643763
OG0000021	Ttru	18	-1	0.716524
OG0000021	Tgut	13	-5	0.0144523
OG0000021	Cpor	13	-4	0.0392046
OG0000021	Amis	16	-1	0.702148
OG0000021	Ggal	24	6	0.00761776
OG0000021	84	17	0	0.583708
OG0000021	Asin	18	1	0.524132
OG0000021	88	18	0	0.532296
OG0000021	87	18	0	0.611897
OG0000021	Psin	19	1	0.541997
OG0000021	89	18	0	0.532296
OG0000021	Cser	17	-1	0.713479
OG0000022	55	11	-1	0.46879
OG0000022	Ajap	40	5	0.0958261
OG0000022	61	12	0	0.72491
OG0000022	47	25	16	9.45046e-16
OG0000022	Skow	50	25	1.19178e-11
OG0000022	48	27	2	0.207829
OG0000022	Cpla	10	-1	0.642278
OG0000022	Ctig	10	-2	0.295954
OG0000022	62	12	0	0.633649
OG0000022	52	11	0	0.761198
OG0000022	Anja	22	-5	0.0665527
OG0000022	51	11	2	0.0402668
OG0000022	Blan	28	17	8.83747e-10
OG0000022	58	14	2	0.130562
OG0000022	Drer	13	-1	0.680449
OG0000022	Pwal	17	5	0.00943671
OG0000022	70	12	0	0.527599
OG0000022	49	31	4	0.0291588
OG0000022	Arub	29	-2	0.554325
OG0000022	50	35	4	0.0185352
OG0000022	Spur	43	8	0.0148526
OG0000022	54	12	0	0.848659
OG0000022	Cmil	11	0	0.876001
OG0000022	Lcha	13	1	0.470608
OG0000022	Cint	10	-1	0.6727
OG0000022	53	12	1	0.388879
OG0000022	Ebur	12	0	0.888093
OG0000022	56	11	0	0.72526
OG0000022	66	12	0	0.803114
OG0000022	64	12	0	0.671407
OG0000022	68	12	0	0.775162
